statename;Population;Total area;Land area;Water area;gdp;Population Dencity;Very useful fiture
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
South Dakota;9962311;250487;146435;104052;47231;39,77176859;0,710567829
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Tennessee;10273419;139391;12592;13471;317325;73,70216872;1,069806226
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Texas;10429379;15391;148959;4951;1611958;677,6284192;0,033237334
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Utah;11658609;116098;105829;10269;149515;100,4204121;0,097033894
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Vermont;12802023;149995;143793;6202;30299;85,34966499;0,043131446
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Virginia;12805537;11928;115883;3397;479669;1073,5695;0,02931405
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
Washington;19849399;141297;122057;1924;453186;140,4799748;0,015763127
